Organization ID,Organization Name,address,State,Zip Code,summary
7262,Volunteers of America-Main,2130 NW 31ST AVENUEAPT. G-6,FL,32605,TH
7263,Volunteers of America,1321 S PRESTON ST,KY,40208,ES
7263,Volunteers of America,1321 S PRESTON ST.,KY,40208,"RRH, TH"
7263,Volunteers of America,1436 S SHELBY ST,KY,40217,TH
7263,Volunteers of America,2500 W BROADWAY STE 400,KY,40211,RRH
7263,Volunteers of America,570 S 4TH ST STE 100,KY,40202,RRH
7264,Volunteers of America,4415 EUCLID AVENUE,OH,44103,RRH
7264,Volunteers of America,775 E 152ND ST,OH,44110,TH
7266,Volunteers of America,10566 PETER A MCCUEN BLVD,CA,95655,RRH
7266,Volunteers of America,1400 A STREET,CA,95811,RRH
7266,Volunteers of America,3434 MARCONI AVENUE,CA,95821,PSH
7266,Volunteers of America,470 BANNON ST,CA,95811,RRH
7266,Volunteers of America,470 BANNON STREET,CA,95811,RRH
7269,Volunteers of America,1619 TRUESDELL CT,FL,33040,TH
7270,Volunteers of America,906 PEACHTREE ST,FL,32922,"RRH, TH"
7271,Volunteers of America Michigan,6102 ABBOT ROAD,MI,48823,RRH
7276,Volunteers of America Delaware Valley Inc.,1605 W ALLEGHENY AVENUE,PA,19132,PSH
7276,Volunteers of America Delaware Valley Inc.,2601 N BROAD STREET,PA,19132,PSH
7279,Volunteers of America Southwest (Durango),1055 AVENIDA DEL SOL,CO,81301,"RRH, TH"
7279,Volunteers of America Southwest (Durango),1055 AVENUE DEL SOL,CO,81301,ES
7284,Wahkiakum County,140 COLUMBIA ST,WA,98612,ES
7284,Wahkiakum County,42 ELOCHOMAN VALLEY RD,WA,98612,RRH
7286,Walker's Point Youth & Family Center,72 S 21ST ST,WI,53204,"ES, RRH"
7287,Walworth County Housing Authority,493 HARTWELL ST,WI,53121,PSH
7292,Warren-Forest Co. Economic Opportunity Council,1209 PENNA AVE W,PA,16365,"RRH, TH"
7292,Warren-Forest Co. Economic Opportunity Council,1209 PENNSYLVANIA AVE W,PA,16365,PSH
7292,Warren-Forest Co. Economic Opportunity Council,1700 PA AVE,PA,16365,PSH
7292,Warren-Forest Co. Economic Opportunity Council,225 PENNSYLVANIA WEST,PA,16365,ES
7295,Washington Hebrew,3935 MACOMB ST NW,DC,20016,TH
7302,Waynoka Mental Health Authority,1095 NICKERSON ST,OK,73860,PSH
7302,Waynoka Mental Health Authority,JACKSON HOLE,,,TH
7303,Waypoint Services,1000 C AVE NW,IA,52405,ES
7303,Waypoint Services,520 4TH AVE SE,IA,52401,ES
7304,Wayside Christian Mission,432 E JEFFERSON ST,KY,40202,"ES, OPH, PSH, TH"
7311,Welcome House,1406 2ND ST NWSUITE 200,ND,58554,ES
7312,Wesley House Inc.,701 MADISON ST,PA,19013,ES
7318,West Side Catholic,3135 LORAIN AVE,OH,44113,"ES, TH"
7318,West Side Catholic,3135 LORAIN AVENUE,OH,44113,RRH
7319,West Side Federation For Senior and Supportive Hou,109 WEST 129TH ST,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,1421 COLLEGE AVE,NY,10456,PSH
7319,West Side Federation For Senior and Supportive Hou,149 MANHATTAN AVENUE,NY,10011,PSH
7319,West Side Federation For Senior and Supportive Hou,152 W. 123RD ST,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,153 W. 123RD STREET,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,233 WEST 120TH ST.,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,2345 BROADWAY,NY,10024,PSH
7319,West Side Federation For Senior and Supportive Hou,285 EAST 138TH STREET,NY,10454,PSH
7319,West Side Federation For Senior and Supportive Hou,29 W 126TH STREET,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,300 AMSTERDAM AVE,NY,10023,PSH
7319,West Side Federation For Senior and Supportive Hou,307 W 116TH ST,NY,10026,PSH
7319,West Side Federation For Senior and Supportive Hou,443 W. 22ND ST.,NY,10011,PSH
7319,West Side Federation For Senior and Supportive Hou,66 W 126TH STREET,NY,10027,PSH
7319,West Side Federation For Senior and Supportive Hou,930 W END AVE,NY,10025,PSH
7319,West Side Federation For Senior and Supportive Hou,930 WEST END AVE,NY,10025,PSH
7320,The Salvation Army of Galveston,601 51ST STREET,TX,77553,ES
7321,The Salvation Army A Georgia Corporation,1577 N MILITARY TRAIL,FL,33409,ES
7321,The Salvation Army A Georgia Corporation,1577 N MILITARY TRL,FL,33409,"ES, TH"
7322,The Salvation Army Center of Hope,102 N DENVER AVE,OK,74103,"ES, TH"
7323,The Salvation Army of Washtenaw County,3660 PACKARD ST,MI,48108,"ES, TH"
7323,The Salvation Army of Washtenaw County,809 HENRY ST,MI,48104,TH
7324,The Salvation Army Pascagoula,3217 NATHAN HALE AVE,MS,39581,ES
7325,The Salvation Army Social Service Center,210 E MICHIGAN ST,IN,46204,PSH
7326,The Salvation Army of McAllen,427 E. DURANTA AVE,TX,78501,"ES, RRH"
7327,The Salvation Army of Midland,300 S. BAIRD ST,TX,79701,ES
7328,The Salvation Army of San Angelo,122 W. 2ND,TX,76903,ES
7333,The Turning Point of Chester,112 GADSDEN ST,SC,29706,TH
7334,The Way Home,214 SPRUCE ST,NH,3103,"PSH, RRH, TH"
7334,The Way Home,224 SPRUCE ST,NH,3103,PSH
7334,The Way Home,85 LAUREL ST,NH,3103,PSH
7335,The Wellspring,400 HART ST,LA,71202,RRH
7335,The Wellspring,718 JACKSON ST,LA,71202,"PSH, RRH"
7338,Therapeutic Health Services,1901 MARTIN LUTHER KING JR. WAY,WA,98144,RRH
7341,Thunderbird Clubhouse,615 E EUFAULA ST,OK,73071,"ES, PSH"
7352,Transition Projects,1415 SE 122ND AVE,OR,97218,ES
7352,Transition Projects,1431 SE MLK BLVD,OR,97214,"ES, PSH, TH"
7352,Transition Projects,18 NE 11TH AVE,OR,97232,ES
7352,Transition Projects,2322 N WILLIAMS AVE,OR,97227,PSH
7352,Transition Projects,421 SW 5TH. AVE,OR,97204,ES
7352,Transition Projects,475 NW GLISAN ST,OR,97209,ES
7352,Transition Projects,5329 NE MLK JR BLVD,OR,97204,ES
7352,Transition Projects,610 NW BROADWAY,OR,97209,"ES, TH"
7352,Transition Projects,650 NW IRVING,OR,97209,"PSH, RRH"
7352,Transition Projects,655 NW HOYT ST,OR,97209,ES
7352,Transition Projects,665 NW HOYT ST,OR,97333,"PSH, RRH"
7352,Transition Projects,8028 E BURNSIDE ST,OR,97215,PSH
7353,Transitional Food and Shelter,5455 EL CAMINO REAL,CA,93422,ES
7354,Front Steps,1545 W 25 STREET,OH,44113,PSH
7354,Front Steps,1545 W 25TH ST,OH,44113,PSH
7356,Transitions,1805 W 9TH AVE,WA,99204,"PSH, TH"
7356,Transitions,3128 N HEMLOCK ST,WA,99205,"OPH, TH"
7362,Families Forward Philadelphia,111 N 49TH STREET,PA,19139,"ES, PSH"
7362,Families Forward Philadelphia,111 N. 49TH ST.,PA,19139,RRH
7362,Families Forward Philadelphia,4220 WALNUT STREET,PA,19104,TH
7362,Families Forward Philadelphia,900 NORTH 63RD STREET,PA,19151,PSH
7363,Treasure Coast CoC,2525 SAINT LUCIE AVE,FL,32960,RRH
7370,Trinity Rescue Mission,622 W UNION ST,FL,32202,"ES, TH"
7373,TSLI,840 SUFFOLK AVE,NY,11717,PSH
7382,U.S. Vets,111 K ST NE,DC,20002,"PSH, TH"
7384,Uintah County,145 W 100 N,UT,84078,ES
7389,Union Gospel Mission,701 E 8TH ST,SD,57103,ES
7390,Unique People Services,2145 SOUTHERN BLVD,NY,10460,PSH
7390,Unique People Services,4234 VIREO AVE,NY,10470,PSH
7390,Unique People Services,806 FAIRMOUNT PL,NY,10460,PSH
7391,United Caring Shelters,324 NW 6TH ST,IN,47708,"ES, OPH"
7393,United Community Ministries (Rocky Mount),341 MCDONALD ST,NC,27804,ES
7393,United Community Ministries (Rocky Mount),916 BRANCH ST,NC,27801,TH
7394,United Council of Human Services,211 JENNINGS ST,CA,94124,PSH
7394,United Council of Human Services,2111 JENNINGS ST,CA,94124,"PSH, TH"
7397,United Ministries,1400 E LOMBARD ST,MD,21231,TH
7402,Upper Valley Haven,713 HARTFORD AVE,VT,5001,ES
7405,Upstate Homeless Coalition of SC,135 EDINBURGH CT,SC,29607,"PSH, RRH, TH"
7405,Upstate Homeless Coalition of SC,155 SPEEDWAY DR,SC,29644,PSH
7405,Upstate Homeless Coalition of SC,402 N CALHOUN ST,SC,29601,PSH
7405,Upstate Homeless Coalition of SC,408 N CALHOUN ST,SC,29601,SH
7408,Urban Ministries of Wake,401 W CABARRUS ST,NC,27601,ES
7409,Urban Peak,1630 S ACOMA ST,CO,80223,ES
7409,Urban Peak,2100 STOUT STREET,CO,80205,"OPH, PSH, TH"
7409,Urban Peak,730 21ST ST,CO,80205,TH
7410,Urban Renewal Corp,224 SUSSEX AVE,NJ,7103,ES
7410,Urban Renewal Corp,689 S 16TH ST,NJ,7103,TH
7413,V.A. Medical Center,5500 ARMSTRONG RD,MI,49037,PSH
7418,Valley Cities Counseling and Consultation,2516 I ST NE,WA,98002,PSH
7418,Valley Cities Counseling and Consultation,2704 I ST NE,WA,98002,PSH
7418,Valley Cities Counseling and Consultation,2704 I STREET,WA,98002,ES
7420,Valley Interfiaith Promise,1214 3RD AVE,GA,31901,ES
7422,Valley Youth House,800 NORTH YORK ROAD,PA,18974,ES
7422,Valley Youth House,800 YORK RD,PA,18974,RRH
7431,Veterans Administration,420 GIFFORD ST,NY,13204,TH
7431,Veterans Administration,620 ERIE BLVD W,NY,13204,PSH
7433,United Way of Hudson County,665 OCEAN AVE,NJ,7305,PSH
7436,Unity House of Troy,202 4TH STREET,NY,12180,PSH
7436,Unity House of Troy,21 FIRST STREET,NY,12180,PSH
7436,Unity House of Troy,2431 6TH AVE,NY,12180,"PSH, RRH"
7437,UNITY of GNO,2101 LOUISIANA AVE,LA,70115,PSH
7437,UNITY of GNO,2222 TULANE AVE,LA,70119,PSH
7437,UNITY of GNO,2407 BARONNE ST,LA,70113,PSH
7437,UNITY of GNO,2412 MLK BLVD,LA,70113,PSH
7437,UNITY of GNO,3232 CANAL ST,LA,70119,PSH
7438,Urban Housing Solutions,405 FISK ST.,TN,37203,OPH
7438,Urban Housing Solutions,411 MURFREESBORO PIKE,TN,37210,OPH
7438,Urban Housing Solutions,822 WOODLAND ST,TN,37206,PSH
7441,V.O.A.,2713 N ANDREWS AVE,FL,33311,PSH
7454,Valley House,507 ADDISON AVE,ID,83301,TH
7455,Valley Behavioral Health,550 W 700 S,UT,84105,"PSH, RRH"
7456,Valley Opportunity Council,181 ELM ST,MA,1040,PSH
7456,Valley Opportunity Council,319 MAIN ST,MA,1040,ES
7457,Valley Rescue Mission,1200 11TH AVE,GA,31901,ES
7457,Valley Rescue Mission,2903 2ND AVE,GA,31904,ES
7461,Vermont State Housing Authority,1 PROSPECT ST,VT,5602,PSH
7461,Vermont State Housing Authority,215 N MAIN ST,VT,5009,PSH
7461,Vermont State Housing Authority,56 HOWE ST,VT,5701,RRH
7461,Vermont State Housing Authority,69 MAIN STREET,VT,5491,RRH
7465,Veterans Administration,1 VETERANS DR,IL,60950,PSH
7468,Veterans Northeast Outreach Center,134 CEDAR ST,MA,1830,"OPH, PSH"
7468,Veterans Northeast Outreach Center,134 HIGH STREET,MA,1845,OPH
7468,Veterans Northeast Outreach Center,3 BEACON ST,MA,1832,OPH
7468,Veterans Northeast Outreach Center,61 TEMPLE ST,MA,1832,TH
7468,Veterans Northeast Outreach Center,MULTIPLE ADDRESSES,MA,1830,PSH
7470,Victory Center Ministries,100 6TH AVE N,IA,52732,ES
7470,Victory Center Ministries,300 5TH AVE S,IA,52732,TH
7470,Victory Center Ministries,505 9TH AVE S,IA,52732,"ES, TH"
7471,Victory Mission,43 SOLEDAD ST,CA,93901,ES
7473,Victory Programs,250-254 WARREN ST,MA,2119,PSH
7473,Victory Programs,38 FABYAN ST,MA,2124,TH
7473,Victory Programs,698 MASSACHUSETTS AVE,MA,2118,"PSH, RRH"
7477,Village of Hope Inc.,1001 LAKE STREET,MD,21804,TH
7479,Vinfen,57 DUDLEY ST,MA,2119,PSH
7483,Visalia Rescue Mission,1413 N BURKE ST,CA,93292,"ES, TH"
7483,Visalia Rescue Mission,322 NE 1ST AVE,CA,93291,ES
7483,Visalia Rescue Mission,741 N SANTA FE ST,CA,93292,TH
7483,Visalia Rescue Mission,831 E HOUSTON AVE,CA,93292,TH
7487,Maryland Mental Hygiene Administration,7901 ANNAPOLIS ROAD,MD,20706,PSH
7490,Volunteers of America of the Carolinas,207 COMMONS BLVD,NC,27704,TH
7491,Volunteers of America,611 N CAPITOL AVE,IN,46204,ES
7492,Volunteers of America,2300 E 7TH ST.,CA,91950,"RRH, TH"
7492,Volunteers of America,290 S MAGNOLIA AVE,CA,92020,"RRH, TH"
7492,Volunteers of America,3530 CAMINO DEL RIO NSTE 300,CA,92108,RRH
7492,Volunteers of America,9880 HAWLEY RD,CA,92021,TH
7493,Volunteers of America,1250 TAYLOR ST,FL,33950,TH
7494,Volunteers of America,1275-1295 CLERMONT STREEET,CO,80220,TH
7494,Volunteers of America,1295 CLERMONT ST,CO,80220,TH
7494,Volunteers of America,2660 LARIMER ST,CO,80205,RRH
7494,Volunteers of America,2877 LAWRENCE ST,CO,80205,RRH
7494,Volunteers of America,2877 LAWRENCE STREET,CO,80205,RRH
7494,Volunteers of America,455 BANNOCK STREET,CO,80204,RRH
7494,Volunteers of America,4855 W COLFAX AVE,CO,80204,ES
7496,Volunteers of America,114 EXCHANGE PL,LA,70503,PSH
7497,Volunteers of America Highlands,1427 QUEEN PALM AVE,FL,33870,TH
7497,Volunteers of America Highlands,210 W CENTER AVE,FL,33870,PSH
7499,Volunteers of America of Greater Ohio,590 VAN BUREN DR,OH,43223,"PSH, RRH"
7499,Volunteers of America of Greater Ohio,624 HARMON AVE,OH,43223,"ES, TH"
7501,Waking The Village,5116 LOTUS POND DRIVE,CA,95823,TH
7501,Waking The Village,7153 CLEABROOK WAY,CA,95823,TH
7501,Waking The Village,7153 CLEARBOOK WAY,CA,95757,TH
7504,Warren-Washington Association for Mental Health,3041 STATE ROUTE 4,NY,12839,"ES, PSH"
7507,Washington County Youth Service Bureau,38 ELM ST,VT,5602,"ES, TH"
7518,Wayside Youth and Family Support Network Inc.,116-118 NORTH STREET,MA,2144,TH
7521,Welcome Home,1206 RANGELINE STREET,MO,65201,"ES, RRH"
7524,Wellspring House,302 ESSEX AVENUE,MA,1930,ES
7530,West Care,119 N. CALAVERAS,CA,93701,TH
7530,West Care,1505 N. CHESTNUT,CA,93703,RRH
7530,West Care,1900 GATEWAY BLVD,CA,93727,RRH
7530,West Care,3636 E. EUGENIA AVE,CA,93725,TH
7530,West Care,901 E BELMONT AVE,CA,93701,PSH
7532,West End Intergenerational,267-269 WEST 154TH ST,NY,10039,PSH
7532,West End Intergenerational,2808 JEROME AVENUE,NY,10468,PSH
7532,West End Intergenerational,483 WEST END AVE,NY,10024,PSH
7535,West Suburban YMCA,276 CHURCH ST,MA,2458,OPH
7540,Westhab Inc,17 S 2ND AVE,NY,10550,ES
7540,Westhab Inc,5 HUDSON ST,NY,10701,"RRH, TH"
7544,Westmoreland Community Action,128 E PITTSBURGH ST,PA,15601,PSH
7544,Westmoreland Community Action,512 HUMPHREY ROAD,PA,15601,PSH
7545,Weston United Community Renewal,232 EAST 169TH STREET,NY,10456,PSH
7545,Weston United Community Renewal,290 LENOX AVE 3RD FLOOR,NY,10027,PSH
7548,Westbay CAP,224 BUTTONWOODS AVENUE,RI,2886,PSH
7549,Westcare,5659 DUNCAN DR,NV,89130,SH
7549,Westcare,5959 DUNCAN DR,NV,89108,ES
7549,Westcare,930 N 4TH STREET,NV,89101,SH
7555,WestHELP Inc.,240 FRANKLIN AVE,NY,10553,ES
7561,White Mountain Safe House,1270 S. ENCANTO DR.,AZ,85935,ES
7568,Windsor County Youth Services,20 MILL ST,VT,5149,"ES, TH"
7568,Windsor County Youth Services,756 MAIN ST,VT,5153,"ES, TH"
7569,WINGS Program Inc.,5104 TOLLVIEW DR,IL,60008,"PSH, TH"
7576,Women and Children's Horizons,2525 63RD ST,WI,53143,TH
7583,South Brevard Women's Center,1425 AURORA RD,FL,32935,TH
7583,South Brevard Women's Center,400 JULIA ST,FL,32796,TH
7599,Women's Transition Project,240 OHARA STREET,AZ,85603,TH
7603,Worcester Housing Authority,32 GREAT BROOK VALLEY AVE,MA,1605,TH
7604,Worthington Mental Health Services,1205 20TH ST,WV,26101,PSH
7609,Wyandot Center,1301 N 47TH ST,KS,66102,TH
7609,Wyandot Center,3063 PARKWOOD BLVD,KS,66104,TH
7609,Wyandot Center,730 ARMSTRONG AVE,KS,66101,"PSH, TH"
7609,Wyandot Center,915 WASHINGTON BLVD,KS,66101,PSH
7618,YMCA of York and York Co.,310 W PHILADELPHIA ST,PA,17401,"ES, PSH"
7618,YMCA of York and York Co.,90 N NEWBERRY ST,PA,17401,PSH
7623,"YOU, Inc.",23-33 BOYLSTON ST,MA,1605,TH
7624,Youth & Shelter Services (YSS),1009 S 3RD AVE,IA,50158,TH
7624,Youth & Shelter Services (YSS),105 S MARSHALL ST.,IA,50036,TH
7624,Youth & Shelter Services (YSS),50 N EISENHOWER AVE,IA,50401,ES
7624,Youth & Shelter Services (YSS),511 S 7TH AVE,IA,50158,TH
7624,Youth & Shelter Services (YSS),603 S 7TH AVE,IA,50158,TH
7624,Youth & Shelter Services (YSS),703 BURNETT AVE,IA,50010,"ES, TH"
7626,Youth And Family Alternatives,7522 PLATHE RD,FL,34653,ES
7627,Youth Bridge Inc.,2153 E JOYCE BLVD,AR,72703,"ES, TH"
7629,Youth Development Inc.,1706 EL CENTRO FAMILIAR BLVD SW,NM,87105,ES
7629,Youth Development Inc.,6301 CENTRAL AVE NW,NM,87105,TH
7630,Youth Service Bureau,2901 NORMANDY RD,IL,62703,"ES, TH"
7630,Youth Service Bureau,2901 NORMANDY ROAD,IL,62703,"OPH, PSH"
7631,Youth Service Inc.,1526 FAIRMOUNT AVENUE,PA,19130,ES
7633,Youth Services Network,107 N 3RD ST,IL,61107,ES
7633,Youth Services Network,405 S 4TH ST,IL,61104,"ES, RRH, TH"
7633,Youth Services Network,414 N COURT ST,IL,61103,TH
7634,Youth Shelters and Family Services,5686 AGUA FRIA ST,NM,87507,"ES, RRH"
7634,Youth Shelters and Family Services,5686 AGUA FRIA ST.,NM,87507,ES
7634,Youth Shelters and Family Services,5868 AGUA FRIA ST.,NM,87507,TH
7635,YouthCare,10049 35TH AVE NE,WA,98125,ES
7635,YouthCare,1252 S. JACKSON STREET,WA,98144,ES
7635,YouthCare,1828 YALE AVE,WA,98101,ES
7635,YouthCare,2500 NE 54TH ST,WA,98105,"ES, OPH, RRH, TH"
7635,YouthCare,2500 NE 54TH STREET,WA,98105,RRH
7635,YouthCare,5825 16TH AVE NE,WA,98105,TH
7635,YouthCare,6610 62ND AVE NE,WA,98115,TH
7635,YouthCare,6622 62ND AVE NE,WA,98115,TH
7636,Yuba County CalWORKs,5730 PACKARD AVENUESUITE 100,CA,95901,"ES, RRH"
7639,YWCA,10110 19TH AVE SE,WA,98208,PSH
7639,YWCA,11802 4TH AVE W,WA,98204,PSH
7639,YWCA,19321 46TH AVE W,WA,98036,OPH
7639,YWCA,19703 68TH AVE W,WA,98036,OPH
7639,YWCA,3301 BROADWAY,WA,98201,"PSH, RRH"
7639,YWCA,4008 212 ST SW,WA,98043,OPH
7639,YWCA,6027 208TH ST SW,WA,98036,"ES, OPH"
7644,YWCA,3820 W PINE MALL,MO,63108,"PSH, RRH"
7645,YWCA,7 TEMPLE ST,MA,2139,ES
7650,YWCA of Clinton,317 7TH AVE S,IA,52732,RRH
7651,YWCA Dayton,141 W 3RD ST,OH,45402,PSH
7656,YWCA Minot,205 3RD AVE SE,ND,58701,"ES, PSH"
7657,YWCA of Canton,231 6TH ST NE,OH,44702,"ES, RRH"
7657,YWCA of Canton,231 6TH STREET NE,OH,44702,RRH
7657,YWCA of Canton,606 WALNUT AVE NE,OH,44702,ES
7657,YWCA of Canton,800 TUSCARAWAS ST W,OH,44702,PSH
7659,YWCA of Madison Inc. / The Road Home of Dane County / The Salvation Army of Dane County,101 E MIFFLIN ST,WI,53703,PSH
7664,Community Hope,151 KNOLLCROFT RD,NJ,7939,"PSH, TH"
7677,Victory House of Lehigh Valley,314 FILLMORE ST,PA,18015,TH
7680,Vine Maple Place,22403 WITTE RD SE,WA,98038,ES
7682,Streetlight Community Outreach Ministries (SCOM),1550 PRINCE WILLIAM  PARKWAY,VA,22191,PSH
7682,Streetlight Community Outreach Ministries (SCOM),1550 PRINCE WILLIAM PKWY,VA,22191,TH
7682,Streetlight Community Outreach Ministries (SCOM),17945 OLD TRIANGLE ROAD,VA,22193,PSH
7682,Streetlight Community Outreach Ministries (SCOM),4211 EL DORADO DRIVE,VA,22193,PSH
7685,Virginia Beach Community Development Corporation,5672 LANDFALL DR,VA,23462,"PSH, RRH"
7686,Virginia Supportive Housing,1600 SOUTH ST,VA,23704,PSH
7686,Virginia Supportive Housing,2133 S MILITARY HWY,VA,23320,PSH
7686,Virginia Supportive Housing,2425 GOSNOLD AVE,VA,23517,PSH
7686,Virginia Supportive Housing,964 S MILITARY HWY,VA,23464,PSH
7687,Virginia Supportive Housing,1333 DIAMOND SPRINGS RD,VA,23455,OPH
7687,Virginia Supportive Housing,1600 SOUTH ST,VA,23704,OPH
7687,Virginia Supportive Housing,2016 CHURCH ST,VA,23504,OPH
7687,Virginia Supportive Housing,2133 S MILITARY HWY,VA,23320,OPH
7687,Virginia Supportive Housing,2425 GOSNOLD AVE,VA,23517,"OPH, PSH"
7687,Virginia Supportive Housing,964 S MILITARY HWY,VA,23464,OPH
7688,Vision 21 Concepts,6976 BANKHEAD HWY,GA,30134,ES
7692,Volunteers of America,2802 BROADWAY,WA,98201,ES
7692,Volunteers of America,2803 LOMBARD AVE,WA,98201,ES
7692,Volunteers of America,615 CEDAR AVE,WA,98270,ES
7694,Volunteer Behavioral Healthcare System,413 SPRING ST,TN,37405,PSH
7694,Volunteer Behavioral Healthcare System,420 W BELL AVE,TN,37405,PSH
7695,Volunteers of America,1430 55TH AVE W,FL,34207,TH
7696,Volunteers of America,122 E MAIN ST,NJ,8876,ES
7696,Volunteers of America,35 SOMERSET ST,NJ,8876,PSH
7697,Volunteers of America,116 N PACA ST,MD,21201,PSH
7697,Volunteers of America,1701 W PRATT ST,MD,21223,OPH
7697,Volunteers of America,4601 MONUMENT STREET,MD,21218,ES
7697,Volunteers of America,5000 E MONUMENT ST,MD,21205,"ES, RRH"
7698,Volunteers of America,1492 WEST FLAGER STREET,FL,33135,PSH
7698,Volunteers of America,1492 WEST FLAGLER ST,FL,33135,TH
7698,Volunteers of America,1492 WEST FLAGLER STREET,FL,33135,PSH
7699,Volunteers of America,518 MARTIN LUTHER KING JR BLVD,NJ,8618,TH
7702,Volunteers of America - Delaware Valley,1812 FEDERAL ST,NJ,8105,TH
7702,Volunteers of America - Delaware Valley,235 WHITE HORSE PIKE,NJ,8107,OPH
7702,Volunteers of America - Delaware Valley,271 ATLANTIC AVE,NJ,8104,"ES, OPH, PSH, TH"
7702,Volunteers of America - Delaware Valley,271 ATLANTIC AVENUE,NJ,8104,PSH
7702,Volunteers of America - Delaware Valley,408 LINE ST,NJ,8103,ES
7702,Volunteers of America - Delaware Valley,416 LINE ST,NJ,8103,TH
7702,Volunteers of America - Delaware Valley,948 WHIG LANE ROAD,NJ,8028,ES
7703,Volunteers of America Chesapeake,1554 COLUMBIA PIKE,VA,22204,"ES, PSH, RRH"
7705,Volunteers of America GBR,153 N 17TH ST,LA,70802,"PSH, RRH, TH"
7705,Volunteers of America GBR,2600 FLORIDA BLVD,LA,70802,RRH
7706,"Volunteers of America of Florida, Inc.",110 W COUNTRY CLUB DR,FL,33612,PSH
7706,"Volunteers of America of Florida, Inc.",12717 N 19TH ST,FL,33612,TH
7714,Warren Village,1323 N GILPIN ST,CO,80218,TH
7716,Washington City Mission,84 W WHEELING ST,PA,15301,"ES, PSH"
7721,Waterfront Rescue Mission,380 W HERMAN ST,FL,32505,ES
7721,Waterfront Rescue Mission,380 WEST HERMAN STREET,FL,32505,TH
7722,Waterfront Rescue Mission,279A N WASHINGTON AVE,AL,36603,ES
7723,Watts Labor Community Action Committee,11905 SOUTH CENTRAL AVE.,CA,90059,PSH
7723,Watts Labor Community Action Committee,12206 S WILMINGTON AVE.,CA,90002,ES
7723,Watts Labor Community Action Committee,9315 S. FIRTH BLVD.,CA,90002,PSH
7723,Watts Labor Community Action Committee,9320 SUCCESS AVE.,CA,90002,PSH
7725,Way Back Inn,1900 RAINIER AVE S,WA,98144,TH
7726,Way Station,25 E NORTH AVE,MD,21740,TH
7728,Waynesboro New Hope Shelter,25 S POTOMAC ST,PA,17268,ES
7734,We Care Program,219 S BROADWAY,CA,95380,"ES, PSH, RRH"
7736,Weingart Center Association,566 S SAN PEDRO ST,CA,90013,ES
